Id,Regiao,Prima,CustoProduto,Pmaquinabase,Pmaquina1,Pmaquina2,Pmaquina3,Cmaquina1,Cmaquina2,Cmaquina3,Resposta
2015,554,2536,33085,3260.15,4259.98,5531.99,5826.95,3433.97783482978,3260.15,2510.5204089306,0
2016,556,1989,21000,766.26,1692.73,1784.4,2087.51,896.421997646268,766.26,726.894916946873,0
2017,553,2113,36186,999.66,1679.64,1995.42,2157.78,1080.99866434134,999.66,841.461407823917,0
2018,552,1935,29008,982.61,1377.87,1290.62,1382.88,1052.85189815747,982.61,1049.0375483876,0
2019,552,1896,31102,864.52,1325.84,1340.74,1412.78,910.971974879544,864.52,854.912359443292,0
2020,554,2620,163602,2152.36,4282.01,5175.71,5427.62,2257.11876886456,2152.36,1780.70777605391,0
2021,553,2087,42112,1195.92,1855.3,2287.82,2466.69,1289.4213289507,1195.92,969.827336066649,0
2022,553,3149,40388,603.28,1152.64,1288.08,1397.95,654.738274020247,603.28,539.845862989877,0
2023,555,3709,30490,923.67,1282.88,1415.8,1582.64,1032.51666111033,923.67,836.952796722701,0
2024,553,2573,86130,1577.62,3053.61,4044.02,4278.21,1668.98028699166,1577.62,1191.2493529211,0
2025,554,2263,32934,1101.82,1784.14,2009.21,2144.41,1175.96160988647,1101.82,978.395058157186,0
2026,560,2128,30352,904.17,1591.87,1571.41,1695.8,975.742477138366,904.17,915.942432528748,0
2027,559,1810,24309,787.5,1475.42,1603.35,1701.1,835.510805500982,787.5,724.666011787819,0
2028,560,1746,49980,984.52,1751.72,1834.49,1897.37,1018.26595533363,984.52,940.099632268369,0
2029,554,3575,69257,1536.5,2169.38,2501.82,2611.79,1604.03839404913,1536.5,1332.33101102397,0
2030,556,3474,67118,2122.97,3999.29,5075.99,5438.71,2274.67315118824,2122.97,1672.65354961298,0
2031,559,1508,33065,784.32,1278.61,1359.28,1473.84,850.422421281855,784.32,737.772493673121,0
2032,558,3270,86292,864.78,1888.03,1853.85,2038.53,950.929133101384,864.78,880.724213609515,0
2033,559,1508,37621,849.26,1691.72,1819.3,1962.88,916.283993184192,849.26,789.704901445611,0
2034,557,1523,28127,497.54,1039.59,882.18,975.77,550.323750028339,497.54,586.317541318098,0
2035,558,3173,60595,726.4,1854.39,1917.32,2027.77,768.245325767217,726.4,702.558204159973,0
2036,560,4058,22720,532.06,897.15,903.33,720.54,424.396967221281,532.06,528.419989372654,0
2037,553,1749,50927,1310.36,2174.79,2871.01,3041.51,1388.17804312768,1310.36,992.597665769189,0
2038,556,4641,109577,2269.21,3083.57,4294.18,4526.04,2391.73374856201,2269.21,1629.47707820818,0
2039,554,1460,22426,869.76,1510.06,1505.48,1675.17,967.794895448628,869.76,872.406000478253,0
2040,557,4153,37909,797.74,1248.85,1349.29,1478.61,874.197793950893,797.74,738.35691289493,0
2041,554,2397,33444,2118.03,3175.34,3665.92,3876.55,2239.7240519433,2118.03,1834.59142048926,0
2042,559,2940,42045,1743.62,2732.89,2689.29,2932.4,1901.24207058369,1743.62,1771.88836525626,0
2043,558,2634,33779,1251.82,1411.2,1608.38,1718.29,1337.36417252142,1251.82,1098.35261816237,0
2044,554,1789,17944,845.33,1435.94,1447.76,1539.81,899.076910054153,845.33,838.42844131624,0
2045,556,1907,18574,905.61,2968.35,3471.29,3730.54,973.24462358374,905.61,774.400134676158,0
2046,558,2518,29835,1213.51,1801.29,1904.33,2060.6,1313.09106404877,1213.51,1147.84907442513,0
2047,558,1623,17684,560.18,916.53,917.05,1000.5,611.155433182487,560.18,559.862357995747,0
2048,555,1704,33389,1770.2,2007.77,2625.7,2940.93,1982.72243058994,1770.2,1353.60264081959,0
2049,552,2070,19074,1073.19,2895.98,3825.87,4062.96,1139.69581883336,1073.19,812.347721224192,0
2050,558,3149,54245,1009.3,3995.15,5232.41,5463.57,1053.88935519197,1009.3,770.640086499338,0
2051,554,1962,38462,692.41,1440.97,1387.36,1468.71,733.010531585169,692.41,719.165924994234,0
2052,556,3247,13434,632.27,1088.4,1089.36,1211.75,703.305768983623,632.27,631.712811191893,0
2053,560,2908,47050,1661.71,4467.05,6015.93,6223.77,1719.11921293965,1661.71,1233.88098855871,0
2054,555,1460,23725,700.16,1681.31,1751.62,1889.11,755.117695390553,700.16,672.055588312533,0
2055,552,1350,59487,553.05,1448.09,1263.31,1299.48,568.884449580863,553.05,633.942717543596,0
2056,558,2318,67933,1035.01,1589.58,1535.69,1647.43,1110.31948134064,1035.01,1071.3302787672,0
2057,558,1470,39802,741.25,1781.39,1925.48,2147.38,826.674608409332,741.25,685.779825030642,0
2058,556,2057,77354,3056.16,3449.99,3574.82,3704.15,3166.7258950101,3056.16,2949.44121337578,0
2059,556,2536,30412,1433.55,2092.73,2663.46,2866.51,1542.83729077966,1433.55,1126.36686546823,0
2060,558,1493,35975,1274.09,1991.81,2272.41,2452.88,1375.27553531273,1274.09,1116.76378950101,0
2061,556,1863,30478,1027.62,1864.49,2168.19,2498.46,1184.15243368893,1027.62,883.680495620771,0
2062,555,1789,17944,895.03,1220.75,1331.5,1465.13,984.855654449869,895.03,820.584207660533,0
2063,552,3555,73026,956.74,2486.03,2420.33,2619.92,1035.6365705503,956.74,982.710763490929,0
2064,554,2764,48687,1351.14,2252.9,2756.42,2924.89,1433.72050507542,1351.14,1104.32492363283,0
2065,560,2057,61523,1019.46,1273.19,1149.82,1214.51,1076.81581864988,1019.46,1128.84301664608,0
2066,554,7174,62601,1115.04,2897.85,3824.43,4001.6,1166.69518438042,1115.04,844.888954432425,0
2067,558,6779,38685,769.4,1627.52,1537.65,1717.23,859.257153448444,769.4,814.368606640003,0
2068,558,3240,70637,1796.57,2476.29,2978.48,3200.81,1930.67578822084,1796.57,1493.65727663103,0
2069,556,2087,42667,1537.45,2026.54,2310.4,2452.11,1631.75057111323,1537.45,1348.55606085526,0
2070,553,1837,18455,640.13,1055.09,1115.21,1275.22,731.97566252096,640.13,605.62114911093,0
2071,558,3860,99282,1714.2,4802.59,6252.3,6571.87,1801.81686003551,1714.2,1316.73140732211,0
2072,556,3553,79186,1346.23,2385.65,2846.87,3060.31,1447.16166572411,1346.23,1128.1279438471,0
2073,560,2651,54367,1662.07,2975.8,3719.77,3966.19,1772.17554131035,1662.07,1329.64885086981,0
2074,554,1998,28182,1114.71,4050.33,5183.11,5444.12,1170.84433963393,1114.71,871.087697212677,0
2075,552,3555,84576,1301.49,2792.91,2790.67,3254.32,1517.72331977625,1301.49,1302.53467299967,0
2076,558,2121,40615,771.36,1262.19,1098.14,1232.13,865.477805015754,771.36,886.592673429617,0
2077,560,3324,44946,1625.45,1779.64,2225.27,2382.25,1740.11614882688,1625.45,1299.93926040436,0
2078,553,1574,56286,644.76,1252.48,1214.67,1270.23,674.251850132135,644.76,664.829957766307,0
2079,555,1378,9135,477.93,706.43,717.76,822.85,547.905568017165,477.93,470.385769477263,0
2080,557,1971,44475,976.27,1990.25,2128.61,2338.67,1072.61234368907,976.27,912.812289475291,0
2081,553,1769,9973,882.85,1442.08,1845.68,2082.13,995.951882504009,882.85,689.794724979411,0
2082,556,3708,25037,1986.96,2726.04,3520.3,3799.85,2144.74617390563,1986.96,1538.65648904923,0
2083,553,2634,31917,895.41,1702.48,1901.54,2053.95,967.177850321318,895.41,801.675282560451,0
2084,555,1529,21930,953.22,1744.79,1990.82,2172.43,1040.17627138566,953.22,835.418934810781,0
2085,552,1749,41928,814.84,1265.87,1149.34,1198.4,849.621744653453,814.84,897.455505594515,0
2086,556,1466,39128,973.58,1706.32,1889.04,1979.75,1020.33043503579,973.58,879.409131410664,0
2087,554,1730,55604,1293.06,1980.48,2413.93,2536.03,1358.4648070988,1293.06,1060.8756131288,0
2088,556,2634,31917,1333.24,1912.38,2248.28,2437.41,1445.39492785596,1333.24,1134.04981194513,0
2089,554,1951,32264,1554.45,2667.56,2914.13,3108.21,1657.97580564354,1554.45,1422.9250726632,0
2090,555,1440,16919,1370.58,2261.69,2507.13,2725.71,1490.07176006031,1370.58,1236.40460614328,0
2091,560,1501,38603,873.18,890.73,1233.49,1251.78,886.127378738376,873.18,630.542299815969,0
2092,552,1484,17396,817.67,1112.23,1167.89,1335.55,935.053103031963,817.67,778.700994186096,0
2093,558,1582,16087,804.12,1394.85,1612.89,1831.59,913.154741364879,804.12,695.414307237319,0
2094,556,1854,41969,1361.99,1748.58,2175.26,2321.99,1453.86168094848,1361.99,1094.83393902338,0
2095,552,1618,32435,1348.08,4587.71,5605.02,5813.02,1398.10669749617,1348.08,1103.40375177965,0
2096,554,1989,16855,730.01,1646.39,1795.17,2052.2,834.531839324409,730.01,669.508271584307,0
2097,558,1335,23102,771.24,1052.79,1229.01,1323.77,830.704693045622,771.24,660.656755925501,0
2098,555,1691,17533,645.56,1242.6,1128.92,1253.72,716.925453707969,645.56,710.566608794246,0
2099,560,1194,34091,811.34,1577.42,1446.03,1628.42,913.675568833288,811.34,885.060436367157,0
2100,554,2108,24730,1901.12,2792.54,3313.46,3587.55,2058.38098422797,1901.12,1602.23864021295,0
2101,556,3277,50201,1705.86,2648.1,2997.13,3178.4,1809.03244904292,1705.86,1507.2045143187,0
2102,558,2238,80323,1466.18,2073.61,2459.22,2632.12,1569.26249038313,1466.18,1236.28040996739,0
2103,560,2592,90803,985.73,1942.05,1832.56,1936.32,1041.54227616013,985.73,1044.62443057799,0
2104,559,2121,38066,1134.22,1837.6,2240.61,2532.92,1282.19035102048,1134.22,930.212161866634,0
2105,556,2076,38757,1641.87,2101.02,2612.02,2815.16,1769.5602442554,1641.87,1320.66435456084,0
2106,556,2182,35883,1593.61,2783.83,3430.97,3770.56,1751.34207573951,1593.61,1293.02772285972,0
2107,558,1790,45738,612.11,1006.22,1165.24,1258.23,660.958399385534,612.11,528.57550736329,0
2108,560,5110,39189,463.98,1038.1,1068.29,1122.74,487.628738638385,463.98,450.867871083694,0
2109,553,1890,15788,782.43,1405.96,1653.24,1881.17,890.302583472454,782.43,665.399629091965,0
2110,554,3270,73984,1330.58,2540.35,3195.1,3507.35,1460.61461706989,1330.58,1057.91333698476,0
2111,554,4343,47451,1882.23,4054.2,5379.11,5612.99,1964.06806473562,1882.23,1418.62443155094,0
2112,556,1669,24526,1260.09,1730.79,1868.27,1949.08,1314.59383129847,1260.09,1167.36401649654,0
2113,552,1669,24526,939.96,1272,1313.64,1475.61,1055.85577144423,939.96,910.164976705947,0
2114,554,10142,102657,934.29,2052.72,2839.96,3176.39,1044.96873656671,934.29,675.303796109804,0
2115,554,1765,30180,877.43,1366.25,1393.76,1517.58,955.379849758926,877.43,860.111308618414,0
2116,556,1600,13381,497.71,1011.3,930.77,1021,545.958625654028,497.71,540.77175134566,0
2117,558,2057,52773,1084.12,1441.93,1569.36,1637.91,1131.47460697354,1084.12,996.090859713514,0
2118,557,1817,58887,2174.39,2941.73,3421.45,3652.31,2321.10547893437,2174.39,1869.51973423548,0
2119,554,2152,31830,647.42,986.53,1010.12,1110.28,711.61592444462,647.42,632.300372826991,0
2120,559,1749,37661,1298.3,2367.9,2713.29,2957.07,1414.94789757085,1298.3,1133.03206439415,0
2121,555,1713,39320,564.36,935.04,910.89,963.62,597.029919309686,564.36,579.32261239008,0
2122,554,4478,107049,1694.47,3151.29,4212.77,4414.95,1775.7913027533,1694.47,1267.51908276502,0
2123,556,4504,70379,1517.92,1780.25,2521.03,2663.83,1603.90032391523,1517.92,1071.89405917423,0
2124,556,1551,23566,1506.45,2083.97,2039.81,2229.3,1646.39303905756,1506.45,1539.06324927322,0
2125,558,1231,46685,1159.33,1646.96,1483.05,1573.25,1229.84115336637,1159.33,1287.46174222042,0
2126,553,2764,15569,1037.72,1330.29,1900.29,2136,1166.43771213867,1037.72,726.451509401197,0
2127,556,2057,14680,885.26,1592.7,1777.36,2005.42,998.851166449116,885.26,793.285323175946,0
2128,555,2087,37779,714.17,892.22,838.15,881.8,751.363247628706,714.17,760.241910636521,0
2129,554,1443,19042,737.25,1305.02,1495.31,1670.72,823.734422962463,737.25,643.429118376792,0
2130,555,1854,32917,941.78,1493.17,1708.09,1853.04,1021.70026825284,941.78,823.280765416342,0
2131,559,2881,69104,1098.61,1593.34,1979.76,2109.23,1170.45559577929,1098.61,884.177505051117,0
2132,558,1501,30583,1028.36,1326.09,1462.78,1600.98,1125.5170242962,1028.36,932.264532192127,0
2133,556,1790,47412,924.75,1380.97,1491.83,1576.7,977.358898131825,924.75,856.030517887427,0
2134,554,2634,32293,1901.18,2872.36,2492.87,2680.54,2044.30597552219,1901.18,2190.59693638256,0
2135,552,3572,82890,1210.43,2143.34,2220.24,2499.89,1362.88953117681,1210.43,1168.50567335063,0
2136,553,1989,15817,544.63,1565.12,1592.55,1907.12,652.208574675834,544.63,535.249320649273,0
2137,552,2195,20160,1238.95,2175.36,2109.17,2377.75,1396.71688981922,1238.95,1277.83074479535,0
2138,555,2555,54104,1355.06,2382.48,2537.11,2696.68,1440.28567969067,1355.06,1272.47275396021,0
2139,556,4844,52122,1506.37,4000.58,4548.92,4918.57,1628.77920273384,1506.37,1324.7877945974,0
2140,556,1335,19000,553.5,923.49,982.63,1056.75,595.250628415579,553.5,520.187369610128,0
2141,552,2516,90594,756.53,2651.56,2624.93,2701.09,778.480042401131,756.53,764.205021391047,0
2142,556,1816,19081,677.25,1243.8,1188.91,1303.77,742.678783507582,677.25,708.517507633042,0
2143,554,3257,48758,1955.56,2864.46,3673.74,3909.57,2081.09411912656,1955.56,1524.7740443254,0
2144,556,1335,24526,759.11,1197.91,1188.53,1258.68,803.914562358544,759.11,765.100973555569,0
2145,559,2825,23005,668.18,1221.38,1277.63,1401.28,732.846966962266,668.18,638.762152109766,0
2146,553,1682,16012,898.83,1404.36,1712.15,1983.45,1041.25477528254,898.83,737.24901369623,0
2147,554,1666,39244,975.04,1735.61,1844.83,1996.77,1055.3441893291,975.04,917.314427020376,0
2148,556,1713,67832,1319.31,1987.06,2214.64,2290.89,1364.73381041614,1319.31,1183.73556361305,0
2149,559,1996,170794,1739.77,3582.54,4472.41,4753.87,1849.25809796061,1739.77,1393.61007058834,0
2150,554,2271,72446,1153.17,2233.24,2439.79,2573.68,1216.45328720915,1153.17,1055.54386680821,0
2151,552,1618,33277,1127.16,1279.35,1878.12,2231.49,1339.23618746406,1127.16,767.806181713628,0
2152,559,3572,55254,1630.22,2923.42,3737.35,3963.67,1728.94005308574,1630.22,1275.18636263663,0
2153,554,5073,29434,1190.18,1739.1,2065.52,2242.59,1292.21008085131,1190.18,1002.09246969286,0
2154,555,4093,44551,883.23,1098.87,1613.09,1821.88,997.550708515954,883.23,601.67439516704,0
2155,556,1716,28278,784.01,1890.26,2011.61,2130.75,830.443926755186,784.01,736.714742221405,0
2156,554,4526,35155,925.13,1854.21,2117.31,2292.42,1001.64194879352,925.13,810.172009436502,0
2157,553,3236,39149,434.75,1453.91,1042.58,1115.99,465.361557386484,434.75,606.272298049071,0
2158,557,5970,137798,1594.97,2832.02,3380,3531.43,1666.42748730769,1594.97,1336.38666846154,0
2159,30,1903,18103,752.1,1164.95,1276,1428.76,842.139808777429,752.1,686.644902037617,0
2160,560,1830,27402,1163.09,3473.43,3869.77,4134.35,1242.61161296408,1163.09,1043.96687624846,0
2161,556,5219,54999,1753.57,3203.05,4259.44,4567.43,1880.36648599346,1753.57,1318.66451657964,0
2162,553,2029,25294,456.09,1000.82,822.36,929.49,515.505489201809,456.09,555.065900335619,0
2163,553,1896,22470,1023.94,2117.98,2365.97,2634.37,1140.0976418974,1023.94,916.615359112753,0
2164,554,1682,17079,1193.19,2255.65,2811.13,3140.29,1332.90264950394,1193.19,957.415353790113,0
2165,554,1518,25168,664.93,1325.23,1678.39,1917.94,759.832842307211,664.93,525.018132793928,0
2166,557,1495,70967,1560.21,2071.3,2626.63,2759.5,1639.13436418529,1560.21,1230.34571789708,0
2167,554,1628,18847,879.76,2899.17,3512.78,3787.36,948.527329807161,879.76,726.084126873872,0
2168,554,3805,37344,1399.86,2236.46,2322.55,2475.48,1492.03480347032,1399.86,1347.9713657833,0
2169,554,667,23102,1116.96,1857.37,2046.87,2162.44,1180.02559146404,1116.96,1013.55142007064,0
2170,558,1749,55157,1365.19,1791.46,2152.52,2282.71,1447.76023679222,1365.19,1136.19537909055,0
2171,554,3048,18825,761.94,1158.41,1783.83,2095.83,895.206779906157,761.94,494.799905484267,0
2172,559,1854,35322,2083.41,2594.59,3247.89,3456.75,2217.38652402021,2083.41,1664.3404647017,0
2173,554,3438,23782,1314.17,2034.61,2361.89,2632.89,1464.95605269509,1314.17,1132.069412081,0
2174,558,3457,31480,1025.09,1638.27,1495.3,1600.95,1097.51744499432,1025.09,1123.10184865913,0
2175,556,1460,11313,974.38,1832.83,2160.94,2349.95,1059.60567206864,974.38,826.43335557674,0
2176,557,1548,38562,1133.55,1723.84,1974.53,2131.73,1223.79631684502,1133.55,989.632384415532,0
2177,556,6851,115291,3173.81,4104.8,5300.1,5492.8,3289.20276372144,3173.81,2458.03952529198,0
2178,552,2764,48687,1713.75,2876.64,4036.4,4254.64,1806.40900307204,1713.75,1221.34619958379,0
2179,553,1896,23550,966.35,1539.05,1310.8,1393.91,1027.62048252975,966.35,1134.62081743973,0
2180,554,3494,26420,1389.57,2297.65,2749.34,2957.09,1494.57089748812,1389.57,1161.27707395229,0
2181,559,2901,26445,924.73,1699.88,1711.36,1879.82,1015.75702867895,924.73,918.526804646597,0
2182,556,2087,43783,2436.96,3018.14,3465.11,3633.32,2555.25957536702,2436.96,2122.61268889011,0
2183,559,1962,34961,1423.16,1977.08,2483.68,2628.2,1505.97062101398,1423.16,1132.87588288346,0
2184,555,1606,27677,1120.14,1625.32,1820.07,1921.73,1182.70541363794,1120.14,1000.28347525095,0
2185,554,1623,13600,833.52,1781,1495.08,1645.18,917.202045107954,833.52,992.922867003772,0
2186,553,1989,23642,697.98,1402.2,1400.83,1583.03,788.763289906698,697.98,698.662618590407,0
2187,553,1833,47542,1016.65,1321.41,1562.3,1673.32,1088.89507648979,1016.65,859.893411316649,0
2188,560,1464,27600,473.98,1204.98,1127.13,1173.88,493.639280650857,473.98,506.717433126614,0
2189,560,2029,24339,1012.99,2069.29,2124.46,2350.89,1120.95688367868,1012.99,986.683711201905,0
2190,556,1876,33523,1234.48,2170.64,2346.53,2597.42,1366.47008203603,1234.48,1141.94647722382,0
2191,553,3226,29347,875.73,1683.31,1959.26,2247.79,1004.69418897951,875.73,752.388690781213,0
2192,557,1666,39244,935.54,3319.13,4102,4316.19,984.390149341784,935.54,756.991438371526,0
2193,556,2417,20841,1007.3,4270.94,5444.83,5698.12,1054.15895004986,1007.3,790.128959398181,0
2194,553,2121,42402,2050.94,3490.77,4471.46,4752.37,2179.78595979837,2050.94,1601.12353097199,0
2195,556,3270,134387,2839.09,4385.76,5152.16,5492.86,3026.83222132077,2839.09,2416.76643551443,0
2196,556,2076,38757,1472.32,2412.89,2814.15,2970.47,1554.10421988878,1472.32,1262.38693914681,0
2197,556,3337,61184,1495.15,2526.25,3165.83,3302.91,1559.88978767022,1495.15,1193.09081267788,0
2198,559,1688,41577,786.84,1322.08,1378.15,1477.05,843.305897035881,786.84,754.827433298262,0
2199,554,3165,15104,687.6,1351.8,1693.67,2062.8,837.460237236298,687.6,548.806839585043,0
2200,558,2352,68610,904.33,1433.49,2090.02,2200.08,951.951821705055,904.33,620.256271088315,0
2201,553,3763,42933,586.42,1376.94,1211.39,1401.54,678.469433295635,586.42,666.560855546108,0
2202,554,1634,52341.9,551.71,1782.12,1255.46,1302.76,572.495913529702,551.71,783.149941216765,0
2203,554,7097,58536,802.87,1346.04,1582.07,1778.34,902.473238099452,802.87,683.089329043595,0
2204,554,1833,38390,654.27,1059.08,1054.36,1132.64,702.845681550894,654.27,657.198937364847,0
2205,560,2076,41905,1642.54,2399.69,2811.8,2951.43,1724.10620677146,1642.54,1401.80198186215,0
2206,560,2555,52607,732.95,1486.37,1382.61,1422.3,753.990485386335,732.95,787.955310246563,0
2207,559,1378,8837,601.96,1197.93,1116.92,1389.76,749.006132578878,601.96,645.62004691473,0
2208,554,1688,60487,1045.85,1677.7,1580.54,1666.13,1102.48526484619,1045.85,1110.14118276032,0
2209,557,2484,98998,2566.91,2978.16,3994.03,4129.94,2654.25755074449,2566.91,1914.02385199911,0
2210,556,1508,33065,821.75,890.66,1363.58,1502.16,905.264069581543,821.75,536.748745948166,0
2211,554,2536,32908,1325.51,2450.85,2909.64,3123.34,1422.86276082264,1325.51,1116.5045103518,0
2212,552,2741,49716,481.09,911.16,845.17,845.17,481.09,481.09,518.653009926997,0
2213,555,1749,33274,593.92,1067.76,1015.55,1083.01,633.372359017281,593.92,624.453763182512,0
2214,559,1917,35264,1833.75,2253.38,2859.07,3036.33,1947.44099917106,1833.75,1445.27261487127,0
2215,554,1618,33277,1389.89,2492.68,2958.41,3144.35,1477.24643355721,1389.89,1171.08548348606,0
2216,553,4363,39805,657.52,1471.78,1689.41,1925.72,749.492079720139,657.52,572.818194280844,0
2217,560,1876,33523,1289.71,1946.15,1949.04,2078.18,1375.16394111973,1289.71,1287.79764217256,0
2218,553,1529,16256,370.55,786.85,781.73,802.01,380.16297890576,370.55,372.976945364768,0
2219,553,3048,44071,1539.6,2304.61,2854.16,3185.08,1718.10591137147,1539.6,1243.1600036438,0
2220,554,3457,23041,823.6,1407.44,1750.04,1942.82,914.325702269662,823.6,662.366336769445,0
2221,552,1790,73591,918.36,1865.15,1583.7,1669.11,967.887768895624,918.36,1081.56794468649,0
2222,557,1586,64932,576.59,1834.62,1783.03,1871.67,605.254092920478,576.59,593.272993611998,0
2223,560,1817,64173,1075.06,1336.04,1291.92,1361.04,1132.57760728218,1075.06,1111.7740745557,0
2224,552,1970,48919,1237.54,1446.99,1466.27,1535.44,1295.91986305387,1237.54,1221.26757323003,0
2225,558,2224,53807,1106.81,2120.07,2326.5,2475.94,1177.90464276811,1106.81,1008.60291283043,0
2226,556,4058,9437,655.09,1089.75,1230.37,1455.83,775.132419272252,655.09,580.219224704764,0
2227,553,2296,42796,902.91,1499.68,1692.87,1800.18,960.144915912031,902.91,799.870083822148,0
2228,554,3426,42021,2785.43,4180.1,5219.51,5536.54,2954.61539726909,2785.43,2230.74118892386,0
2229,553,2844,104855,1624.12,2739.79,3431.75,3689.32,1746.01832837474,1624.12,1296.64099506083,0
2230,557,1749,26109,455.46,956.23,893.48,974.54,496.781112503917,455.46,487.447414379729,0
2231,557,1817,46970,957.03,1630.28,1489.54,1583.34,1017.29653463485,957.03,1047.45550196705,0
2232,559,1854,26251,708.35,1066.88,1095.74,1186.65,767.119505995948,708.35,689.693219194334,0
2233,559,1789,22287,415.86,777.2,673.87,719.43,443.976078175316,415.86,479.627215931856,0
2234,554,1749,19025,886.21,1427.82,1592.88,1740.13,968.133573966652,886.21,794.377707171915,0
2235,554,3292,62226,1811.81,4055.64,5344.26,5624.6,1906.85081302182,1811.81,1374.94229479853,0
2236,556,2901,23073,989.9,1635.58,1775.18,1942.17,1083.01923354251,989.9,912.054350544733,0
2237,554,2029,24339,748.87,1844.22,2140.44,2442.31,854.484446982863,748.87,645.232303358188,0
2238,554,2238,41085,1365.7,2150.54,2707.39,2979.89,1503.15830855547,1365.7,1084.80583809499,0
2239,556,2937,106024,750.74,2099.83,2108.74,2190.73,779.929550442444,750.74,747.567919326233,0
2240,558,3693,63270,1374.18,2418.86,3230.55,3230.55,1374.18,1374.18,1028.91118688768,0
2241,557,3046,51792,1683.05,3079.36,3266.64,3390.61,1746.92226890628,1683.05,1586.55892537898,0
2242,557,2095,28195,1590.96,4718.67,5160.01,5420.23,1671.19232730169,1590.96,1454.88385162044,0
2243,557,1600,25183,486.73,1126.47,1098.74,1173.07,519.657390374429,486.73,499.014091686841,0
2244,553,1623,14024,1152.91,1937.22,2038.66,2250.36,1272.63131056674,1152.91,1095.543303052,0
2245,558,1749,33274,2272.04,3592.57,4326.22,4515.05,2371.20955522373,2272.04,1886.74240856914,0
2246,559,2076,32096,1088.92,1873.64,1671.03,1671.03,1088.92,1088.92,1220.9499941952,0
2247,560,1702,34655,1021.59,2084.75,2035.82,2154.35,1081.06925784205,1021.59,1046.14344711222,0
2248,557,1669,40271,1225.44,2045.49,2343.06,2676.96,1400.07249596681,1225.44,1069.80839824844,0
2249,554,2087,37854,893.7,1529.79,1652.46,1729.2,935.2032969028,893.7,827.356379579536,0
2250,553,1582,15104,1287.3,2244.17,2537.08,2829.77,1435.80924566825,1287.3,1138.67912757974,0
2251,560,1168,15709,510.04,968.32,863.55,931.21,550.002140466678,510.04,571.920482658792,0
2252,553,1493,32349,975.65,1805.07,2156.22,2361.28,1068.43588873121,975.65,816.761065893091,0
2253,30,2536,29747,2506.38,3030.8,3961.9,4281.2,2708.37579343244,2506.38,1917.34685479189,0
2254,558,6291,52940,1834.38,2377.52,3179.9,3453.09,1991.97434957074,1834.38,1371.51329840561,0
2255,559,4381,112357,2115.73,3768.64,4488.48,4774.97,2250.77248380298,2115.73,1776.41979182262,0
2256,553,1323,18991,869,1074.27,1342.12,1479.5,957.951226417906,869,695.571655291628,0
2257,556,1743,31265,826.24,1764.72,1642.52,1775.88,893.324337724959,826.24,887.71050142464,0
2258,554,1846,40854,1329.95,2348.24,2864.66,3193.31,1482.52938725713,1329.95,1090.19631928396,0
2259,557,3338,45420,994.55,2046.97,2511.18,2673.5,1058.83665249006,994.55,810.700154309926,0
2260,552,1833,52550,899.42,1406.75,1299.43,1383.65,957.714138506884,899.42,973.703150612192,0
2261,558,2327,50664,703.21,1218.74,1622.09,1850.27,802.130810682515,703.21,528.349324266841,0
2262,554,1460,11729,883.49,1313.79,1479.3,1778.83,1062.3798531062,883.49,784.641605556682,0
2263,556,3145,79836,1147.29,1802.13,1918.25,2047.31,1224.47975493288,1147.29,1077.83955568878,0
2264,558,2608,42536,2009.25,3352.24,3930.19,4186.54,2140.30504759312,2009.25,1713.78183243049,0
2265,558,4365,32924,967.83,1395.1,1887.38,2101.1,1077.42352520425,967.83,715.393631913022,0
2266,553,1833,50671,827.98,1121.14,1140.54,1194.78,867.35576516387,827.98,813.89648517369,0
2267,554,1854,28873,929.82,2155.98,1753.11,1923.68,1020.28745349693,929.82,1143.49545869911,0
2268,555,5110,39189,551.62,956.84,972.04,1097.55,622.84528517345,551.62,542.99419859265,0
2269,556,5494,24183,1454.48,3903.53,6059.42,6311.68,1515.03152552555,1454.48,936.988410507936,0
2270,560,1028,54854,2164.18,2753.26,2454.11,2599.37,2292.2788980934,2164.18,2427.9882429068,0
2271,554,2417,19936,1612.11,2715.07,2888.26,3069.55,1713.2987509781,1612.11,1515.44234165207,0
2272,558,1907,18574,1054.19,1151.09,1316.95,1453.74,1163.68743733627,1054.19,921.42265621322,0
2273,553,2111,47398,626.7,1458.08,1239.63,1286.53,650.410486193461,626.7,737.13828803756,0
2274,559,3179,29656,1165.92,2942.5,3176.78,3502.64,1285.51490150404,1165.92,1079.93616177387,0
2275,556,2296,19990,1214.94,1457.4,1515.38,1663.84,1333.96624582613,1214.94,1168.4551439243,0
2276,553,2182,40623,1295.4,2290.35,2456.47,2655.08,1400.13541056882,1295.4,1207.79793362019,0
2277,554,1582,16087,699.63,1175.05,1288.26,1465.34,795.79884821387,699.63,638.14775860463,0
2278,556,3575,55687,1254.09,2545.14,3313.47,3635.62,1376.0180975835,1254.09,963.290635678005,0
2279,553,2087,42112,1156.85,2069.83,2107.64,2229.25,1223.599790524,1156.85,1136.09669369532,0
2280,556,4059,18608,974.02,1739.7,2944.01,3440.58,1138.30922163987,974.02,575.57637168352,0
2281,559,3833,37006,1151.93,2064.39,2453.28,2756.05,1294.09471258886,1151.93,969.327909044218,0
2282,556,2311,42338,1635.99,2582.21,2975.03,3138.62,1725.94929590626,1635.99,1419.97550878479,0
